pair_id,condition,similarity_score,match_quality,hinglish_query,zero_shot_output,grounded_output,zero_factual,grounded_factual,zero_hallucination,grounded_hallucination,factual_gain,halluc_reduction
P01064,foot_swelling,0.4801,medium,"Mujhe lag bag 7 hafte pehle paon ke upar wale hisse par ek bone spur aur cyst nikalne ke liye surgery hui thi. Ye theek tha jab tak ki 2 hafte pehle, 5 hafte post surgery, mujhe infection ho gaya. Mai",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01521,foot_swelling,0.3922,medium,Kal mere pair par baseball ki size ke 3 bharela huye huye welts nikal aaye.They were bahut itchy aur laal hue aur numb bhi ho gaye. Lagbhag 3 ghante baad wo gayab ho gaye. Aaj firse mujhe same cheez h,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01683,foot_swelling,0.5875,high,"Main abhi asthma/COPD ke liye treatment ho raha hoon. Mera undiagnosed condition, howerver, ye hai ki meri right lower leg, foot aur especially instep bahut bloated hai. Kal maine us area mein ultraso","Aapki right lower leg, foot aur instep mein swelling hai, aur ultrasound mein clot nahi dikha, ye ek acchi baat hai. Ab blood work ke results ka intezaar karna hoga, kyunki ve kuch aur underlying conditions ko reveal kar sakte hain. Aapko apne doctor se poonchhna chahiye ki kya aapke asthma/COPD ke treatment se ye swelling related ho sakta hai ya koi aur reason ho sakta hai. Aapko apne symptoms ko closely monitor karna chahiye aur doctor ke saath follow-up karna chahiye.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P01381,foot_swelling,0.5196,high," Hi, main 25 saal ka hoon aur haal hi mein mere lower back mein ek bump aa gaya hai jo kabhi-kabhi tanav mehsus hota hai. Mere left foot mein sujhan ke episodes ke saath saath mere legs, shin aur peni",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00452,foot_swelling,0.4963,medium,"hi, Mujhe mere left foot par sujan hai...aur lagbhag ek mahina ho gaya hai. Main insulin lete hue diabetic hoon. Blood pressure ki tablets bhi leta hoon. Sujan kabhi kam ho jati hai, lekin thodi der b",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01394,foot_swelling,0.562,high,Mai ek 29 saal ki mahila hoon. Mai Italian hoon lekin February 2010 se Australia mein reh rahi hoon. Mera wajan 70 kg hai aur meri zindagi mein teen baar broncho pneumonia hui hai (jab mai 3 saal ki t,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02780,hand_lump,0.5262,high,"Namaste doctor, maine saat hafto pehle ek running competition mein gir gaya tha (race ke ant mei), aur uske baad knee me dard, sujan aur chalne me dikkat hone lagi. Fir maine X-ray karwaya jisme fract",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00320,hand_lump,0.4995,medium,"Meri 15 mahine ki beti ke haath ki uski ring finger ke base par ek ""gath"" hai. Humne X-ray karwayi thi aur hume bataya gaya tha ki vo fractured ya dislocated nahi hai. Please doctor, dekhiye is vartam","Aapki beti ki ring finger ke base par gath hai, aur X-ray report mein fractured ya dislocated nahi hai, isse pata chalta hai ki haath mein koi badi chot nahi lagi hai. Doctor ne kaha hai ki ye ""extra bone"" jaisa dikhta hai, lekin hume specialist ki report ka wait karna chahiye taaki sahi diagnosis ho sake. Yeh ek ""sesamoid bone"" ya ""accessory bone"" ho sakta hai, jo kabhi-kabhi bachchon mein dekha jata hai. Aap specialist se milne ke baad hi sahi pata chalega ki ye kya hai aur iske liye kya karna chahiye.",[API_ERROR],0.5,0.25,0.5,0.0,-0.25,0.5
P01373,hand_lump,0.5563,high,"Namaste. Ye Lejeesh bol raha hai. 24 saal ka hu, mard hu, 180 cm lamba, 83 kg vajan hai. Koi badi bimari nahi hai. Piles ki thodi problem hai, shayad meri khan-pan aur raaton me naasamay neend ki waja",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01588,hand_lump,0.4698,medium,Hello! Aaj raat maine apni kohni ke niche ek chote se dard na dene wale ganth ko notice kiya hai. Ye ek mungfali ke size ki hai aur bilkul bhi dard nahi karti. Aaj raat mujhe bhi menstruation start hu,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01300,hand_lump,0.4896,medium,"Kal, mere haath ke upar (mujhe mere kalayi se lagbhag 2.5 inch door) ek ganth dikhayi di. Doctor vah iske liye image dekh sakta hai jo neeche attached hai. Koi dikhayi nahi de rahi hai, lekin ganth ko","Aapke haath par ganth dikhna aur dard hona chinta ka vishay hai. Aapne khoon diya tha, toh shayad yeh usse related ho sakta hai, lekin humein iske liye doctor ki salah leni chahiye. Aapko doctor se milna chahiye, woh aapki jaanch karke bata payenge ki yeh kya hai aur kyun hua hai. Doctor aapki image dekhkar bhi kuchh pata kar sakte hain. Aapko shaanti rakhte hue doctor ki salah leni chahiye.",[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01319,hand_lump,0.4789,medium,"Mujhe kai hafte se right hand ke piche, wrist par ek ganth hai aur wo bahut, bahut dard deti hai. Doctor, uski image neeche attach ki gayi hai. Ab mera anguthe ke base par, haath ke andar ek sujan naj",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01499,hand_lump,0.5377,high,"Mere left arm ke niche mere arm pit se 3 inch neeche ek gaanth hai. Mujhe niche tak dard ho raha hai. Mere haath tak pahunchti hai. Doctor, uska image neeche attach hai. Kabhi kabhi bahut bura hota ha",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00472,hand_lump,0.5028,high,"Mai wednesday ko dopahar mein apne doctor ke paas gaya aur apni blood pressure check karwayi, cuff bahut tight tha, jab pump kiya gaya toh CMA ne ise aur bhi tighter pump kiya, toh usko thoda dard hua",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01565,hand_lump,0.5655,high,"Mujhe mere left arm mein ek bada gaanth hai, jahan wo jhukti hai, wo sakht aur dardnaak hai. Ek doctor ne kaha ki wo mulayam hai aur kuch chinta karne ki baat nahi hai, ab mujhe dusri taraf ek aur gaa",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01271,hand_lump,0.5085,high,"Mere 7 saal ki beti gir gayi thi kal aur ab uske wrist par ek gaanth hai. Doctor uski image neeche attached hai. Ye kya ho sakta hai? Hi, meri 7 saal ki beti gir gayi thi kal aur ab uske wrist par ek ","Aapki beti ki wrist par gaanth aa gayi hai, yeh shayad chot lagne se ho sakta hai. Kabhi-kabhi aise chot se swelling ya gaanth aa jata hai, lekin yeh bhi ho sakta hai ki yeh fracture ho. Aapko doctor se milna chahiye, woh uski proper check-up karenge aur pata chalenge ki yeh kya hai. Doctor shayad uski X-ray ya anya test karwa sakte hain. Aapko jaldi se doctor se milna chahiye taaki aapki beti ko sahi ilaaj mil sake.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P01473,hand_lump,0.5692,high,"Jab main apne desk par typing kar raha tha, mujhe apne left wrist par ek garmahat mehsoos hui aur jab maine niche dekha toh ek ganth ban rahi thi. Doctor, uske liye image below attach kar di gayi hai.",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01417,hand_lump,0.5891,high,"Abhi meri pointer finger par 3 ganthe mili hain, dono ganthe ek dusre ke directly opposite hai. Doctor, uski image attached hai down below aur right above the last knuckle on my left hand (below finge",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01604,hand_lump,0.5714,high,"Hello there mujhe breast pain hai aur mere breast mein 2 ganth hai dono ganth hil sakti hai. Ek ganth choti hai aur wo ganth mujhe dard kar rahi hai. Aur mujhe shoulder pain, neck pain aur hand pain b",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01332,hand_lump,0.4406,medium,"Hi, kya main abhi aapke swasthya sawal ka jawab de sakta hoon? Kripya apna sawal yahan likhein...inside forearm ke upar elbow crease ke upar ek ganth hai. Doctor, uske liye wala image neeche attach ki",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01245,hand_lump,0.6173,high,Mujhe 2015 mein right hand ke cancer ko amputation of middle finger se remove kar diya gaya hai. Ab mere haath mein ek mass hai jisme ek Large marble hai jo move karta hai aur dard hota hai. Kripya pa,"Aapko chinta honi chahiye, kyunki aapke haath mein ek mass hai jo move karta hai aur dard hota hai, yeh koi serious problem ho sakti hai. Aapko apne doctor se jaldi se jaldi contact karna chahiye aur apne symptoms ke baare mein unhe batana chahiye. Blood work aur CT scan ke results aane tak intezaar karna chahiye, lekin agar aapko bahut dard ho raha hai toh aapko jaldi se jaldi doctor se milna chahiye. Aapke pichle cancer ki history ke karan bhi yeh problem serious ho sakti hai, isliye jaldi se jaldi doctor se milna zaroori hai.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P01733,hand_lump,0.511,high,"Mera haalchal, maine kal kuch mdma li thi aur aaj mere haath mein thoda swelling hai, red skin hai, forehead par bumps hai aur lips suj gaye hain. Mujhe ye janna hai ki kya mujhe allergy hai aur kya y",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01803,swollen_eye,0.4578,medium,"Hello doctor, Mujhe pichle ek hafte se sujhe aur sukhe aankhe hai aur halaanke pichle do din se aankho mein dard bhi ho raha hai. Meri aankhe jaldi thak jati hai aur main laptop screen ko lambi der ta",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02866,swollen_eye,0.4862,medium,"Pyare doctor,
Mere ank ke beech me kuch mahine se chota sa boil tha. Fir vo gayab ho gaya aur dusra boil same eye (right eye) ke bahar ke kone mein dikhai diya aur dheere dheere badhta aur chhota ho r",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01377,swollen_eye,0.5051,high,"Hi, meri 10 mahine ki bacchi ko pichle hafte bukhar aur flu tha. Aur lagbhag teen din pehle maine notice kiya ki uske left eye ke bahar ke kone mein ek chota sa gaanth hai. Doctor, kripya patient ki a",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02687,swollen_eye,0.5307,high,"Hi doctor,Main ek 48 saal ka purush hoon. Meri aankhon aur mere pupil ke aas pas ke pure area laal ho gaya hai. Ye mujhe bahut dard de raha hai. Maine doctor ke paas gaya tha aur mujhe conjunctivitis ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00060,swollen_eye,0.5717,high,"Kya ek sujha hua gaal conjuntivitis ka sign ho sakta hai. Mere bete ke left eye par ek chota sty hai jo kal dikha hain. Please doctor, dekhiye is ankhon ko neeche. Maine use garm gila kapde se saaf ki","Aapke bete ke symptoms dekhkar lagta hai ki conjuntivitis ho sakta hai, lekin sujha hua gaal kai baar kisi aur infection ya allergy ka bhi sign ho sakta hai. Aapne jo garm compress kiya hai, wo sahi hai, lekin ab humein iske peeche ki wajah jaanne ki zaroorat hai. Mujhe lagta hai ki aapko ek doctor se milna chahiye jo aapke bete ki ankhon ko achhe se check kar sake. Conjuntivitis ke ilawa, sty bhi kisi aur infection ka sign ho sakta hai, isliye doctor ki salah lena zaroori hai.",[API_ERROR],0.5,0.25,0.5,0.0,-0.25,0.5
P02751,swollen_eye,0.532,high,"Hello doctor,उस का चित्र नीचे  attach कर दिया गया है। मुझे कुछ स्वास्थ्य सम्बन्धी चिंताएं हैं। मैं 47 साल का हूँ। मैं आंगिनाओं वाली दवाएं लेता हूँ। आखिरकार, मुझे पेट के दर्द के साथ पीठ के नीचे के दर्द",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02806,swollen_eye,0.4169,medium,"Namaste doctor,Meri beti ko meri doosre bacche ne wooden swing se sir par lagaya tha. Wo sir ke upar, eyebrow aur temple ke beech lagi hai. Wo theek se behave kar rahi hai. Bahut suj gayi aur khoon bh",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02745,swollen_eye,0.5704,high,"Hello doctor, Mere left eye ke cornea ke pass conjunctiva par ek yellowish bump hai. Jagne ke baad, dono aankhon mein redness hai, especially the bump ke aas-paas. Aur dono aankhon mein, naak ki taraf",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00372,swollen_eye,0.491,medium,"Mere pass ek 12 saal ka ladka hai jiski skiing karne ke dauran serious sunburn ho gaya tha kal. Iski aankhen itni suj gai thi ki lotion apply karne ke baad iss kism ki problems hui jo gaalv hai, ki us",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01024,swollen_eye,0.4976,medium,Hi mujhe lagbhag 6 hafte pehle mono ka diagnosis hua tha....main abhi bhi bahut thaka hua aur gumsum hoon lekin meri mukhya chinta hai meri chehre ke right side aur dono aankhon ki dheere dheere badht,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02964,swollen_eye,0.539,high,"Hi doctor, mujhe past 48 hours se toothache hai. Iski wajah se mere chehre ka right side puri tarah suj gaya hai. Toothache ab khatam ho gayi hai, lekin sujan badh rahi hai aur ab aankh wale area par ","Aapko toothache ke saath chehre ki sujan ho rahi hai, yeh kabhi-kabhi infection ki wajah se hota hai. Aapne heat aur ice apply kiya hai, lekin ab aapko thoda rest aur cold compress try karna chahiye. Aapko ek baar antibiotic aur pain killer lena chahiye, lekin yeh sirf doctor ki salah par hi lena chahiye. Aaj ke event ke liye aap thoda turmeric milk ya garam paani peene ki koshish kijiye, shayad aapko thoda relief mile.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P00368,swollen_eye,0.5116,high,Mere 9 mahine ke bacche ko teesre din se sardi ki problem hai (saaf mucus) aur aankhon mein paani hai (koi laalima nahi hai). Wo pareshan ya uncomfortable nahi lag raha hai. Jab wo saans leta hai toh ,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00733,swollen_eye,0.5203,high,"Hi, mere paas ek broken tooth hai jiski wajah se mujhe shayad do din pehle meri Zubaan kat gayi thi. Ab meri Zubaan suj gayi hai, meri throat severely irritated hai, mere chehre ke right side mein kaa",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02597,swollen_eye,0.4658,medium,"Namaste doctor, mere pitaji ko kal cataract surgery hui thi. Unke sugar levels surgery se pehle theek the. Aaj unhe swelling ke karan 2 ml Dexa injection diya gaya hai unki aankh mein. Kripya doctor, ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00041,swollen_eye,0.5438,high,"Mera beta 7 saal ka hai. Usko headache, sore body, throat pain hai aur uske eyes glassy hain.Please doctor, dekhiye ye eyes ko neeche.Wo kal thoda jor se gir gaya tha. Uska appetite ache hai. Uske eye","Aapke beta ke symptoms dekhkar lagta hai ki usko fever ho sakta hai, ya phir koi chota sa infection hai. Girne se bhi headache aur body pain ho sakta hai, lekin eyes glassy hone aur sunken lagne ka reason pata karna zaroori hai. Aapko apne beta ko ek pediatrician ke paas le jana chahiye, wo uski proper check-up karenge aur phir advice denge. Doktor se milne ke baad hi sahi diagnosis aur treatment pata chalega.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P00807,knee_swelling,0.5162,high,Mujhe high blood pressure 169/90 aur vericose veins hai. Haal hi mein meri ghutne mein dard hona shuru hua hai aur meri taang suj gayi hai. Maine meri taang ko upar uthaya aur heating pad use kiya. Su,[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02728,knee_swelling,0.4734,medium,"Hi doctor, maine CSW ke saath sex kiya tha. Sex ke dauran, usne apne yoni ko mere ling ke samne ragad diya. Mujhe aisa laga ki ling samay ke liye uski yoni mein ghus gaya. Fir maine turant ek condom p",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01475,knee_swelling,0.5843,high,"Mujhe apni ghutno mein bahut tez dard hai, Doctor kripya niche diye gaye image par nazar karen, left knee ke peeche meniscus surgery 16 mahine pehle hui thi, yeh ghutna sujh gaya hai, jiska size ek th",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01817,knee_swelling,0.5648,high," Hi doctor, mere papa 50 saal ke hain. Unke left knee mein sujan hai aur kuch liquid knee se nikal raha hai. Unhone ek orthopedic doctor se consult kiya hai aur doctor ne unhe kuch tests aur dawaiyan ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01003,knee_swelling,0.4755,medium,Mera naam Dr Rangadhar hai....Meri Mother in Law ko miled elephantiasis hai.Pehle...2-3 months pehle ye bahut jyada problematic nahi tha...par last 2-3 months se ye bahut jyada kharab ho gaya hai. Unk,"Dr. Rangadhar, aapki mother-in-law ko elephantiasis hai, jo ki ek serious condition hai. Ye filariasis ke kaaran hota hai, jo ki mosquito ke kaatne se spread hota hai. Unki knees mein swelling aur pain ke liye, unhein doctor se milna chahiye, jo ki proper diagnosis aur treatment kar sake, jaise ki antibiotics ya surgery. Aap unhein jaldi se doctor ke paas le jayein, taaki unki condition ko control kiya ja sake.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P02677,knee_swelling,0.52,high,"Hello doctor,Since yesterday, main bahut thaki hui hoon, aur mere pairon mein sujan hai. Yeh ek halki sujan lag rahi hai, lekin mujhe dar lag raha hai. Mene swelling ki tasveerein bhi attach ki hui ha",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01611,knee_swelling,0.5851,high,"Mujhe lagbhag ek mahine pehle apne right knee ke andar ek strong jhatka laga tha aur usne mere ankle bone par ek hard lump chhod diya hai, jisse football kick karne par aur jab main ise chuhta hoon, d",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01492,knee_swelling,0.5177,high,"Dard mein pulsa, jhunjhuni sa mehsoos hota hai, right leg ke taraf ek golak hai, dard ghutne tak hai, jahaan par golak hai wahaan bhi aur peeche ki taraf se leg ke nichle hisse tak. Mahino ke dauraan ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01526,knee_swelling,0.5178,high,"Mujhe do weeks pehle neeche ki taraf kaanpne wale hisse ko bahut zor se mara tha, bahut dard tha, haalaki maine ibuprofen liya, usko thanda kiya, aur use elevated rakha. Iss samay swelling gayab ho ga",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01258,knee_swelling,0.6589,high,Hi For quite some time I ve had a sore leg with tenderness to the touch on the outer side of my right knee and swelling on my leg just below the knee with a knot in it. Doctor aap patient ke legs ki k,"Aapki leg ki samasya sunke, lagta hai ki yeh koi chronic pain ya inflammation ho sakta hai, jaise ki tendonitis ya bursitis. Outer side of knee mein tenderness hone ke karan, yeh bhi ho sakta hai ki aapko iliotibial (IT) band syndrome hai. Cortisone injection ke baad bhi symptoms rahe hone ke karan, humein aapki aur jankari chahiye, lekin shayad aapko physiotherapy ya exercise ki zaroorat ho sakti hai. Aapko doctor se milke proper diagnosis karwana chahiye.",[API_ERROR],0.5,0.25,0.5,0.0,-0.25,0.5
P01329,knee_swelling,0.5619,high,"Hie Mai ek 26 saal ka ladka hoon aur maine apne right knee ke daaye taraf ek hard pea size lump ka pata lagaya hai jo lagbhag 1 cm ka hai! Yah bilkul dard nahi karta, maine abhi tak ise dekha nahi hai",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01209,edema,0.5599,high," Namaste! Mera naam Nisar hai. Main 57 saal ka hoon. Mujhe hepatitus C hai 26 February 2009 se. Mujhe ye symptoms hai: Pait mein sujan ka hona (ascites), pairon mein sujan ke karan  Doctor, please loo",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02864,edema,0.5622,high,"Namaste doctor,A 23 saal ke ladke ko bike accident mein lag gaya, uska sar ka back side pe gir gaya tha, CT scan reports ke anusar mild cerebral hai.Please doctor, is vartaman haalat ko neeche dekhe. ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01691,edema,0.5223,high,"Main Sandhya hoon, 22 saal ki hoon, aur female hoon. Bangalore, India se hoon. Main ek MBBS student hoon. Mujhe ek mahine se chest pain ho rahi hai. Retro-sternal hai, squeezing type ki, aur intermitt","Sandhya ji, aapki symptoms sunke lagta hai ki aapko kuch cardiac issues ho sakti hai, lekin humein iske liye aur details chahiye. Aapko retro-sternal chest pain ho rahi hai jo squeezing type ki hai, aur lying down aur deep breathing par aggravate hoti hai, yeh ek concerning symptom hai. Aapko pitting type ki pedal edema bhi hai, jo heart failure ka ek sign ho sakta hai. Aapko ek cardiologist se consult karna chahiye, woh aapki proper diagnosis aur treatment kar sakte hain.",[API_ERROR],0.5,0.25,0.5,0.0,-0.25,0.5
P02633,edema,0.5755,high,"Namaste doctor, Meri patni 6 mahine ki garbhavastha me hai. Ab tak, unko feotal movements mehsus nahi ho rahe hain. Unki recent ultrasound me placenta previa dikha raha hai. Unhe pet me dard ho raha h",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02566,edema,0.492,medium,"Mere pair ke pure neeche ka hissa blistering rash se bhara hua hai, jo khujli aur jalan hoti hai aur phat kar straw rang ka fluid ooze karta hai. Mere pass koi allergy ka itihas nahi hai aur mujhe anj",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00975,edema,0.5288,high,"Mera right foot hai jisme great toe draining hua hai kyunki wo infected hai, wo ab bahut accha dikhta hai kyunki uspe ek calis tha jo burst kar gaya hai. Ab mera foot bahut saara fluid bahar push kar ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01116,edema,0.505,high,"Mera doctor ne mujhe 3 saal tak Lasix aur potassium diya thakan aur pulmonary ke khatre ke karan. Please doctor, dekhiye is vartaman condition ko. Main aakhirkar khud se nearly a year ago ise chhod di",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02953,edema,0.568,high,"Hello doctor,Mujhe kal chemotherapy port removal ke liye blood workup karwaya gaya tha. Mere creatinine level tab 1.9 mg/dL tha, aur usse pehle woh normal range mein tha. Ek din pehle mujhe kaafi kam ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00802,edema,0.5577,high,"Mere pitaji ko 10 saal se hypertension hai aur ve 8 saal pahle amlodipine chalu kar diye the, ek mahine pehle vo gambhir sir dard mehsoos kar rahe the aur unke physician ne unhe cinazine aur aspirin d","Aapke pitaji ko hypertension hai aur ve amlodipine le rahe hain, aur ab unhe cinazine aur aspirin bhi diya gaya hai. Dono vasodilators hain, isliye contraindication ka khatra ho sakta hai, khaaskar ki unhe peripheral artery disease bhi hai. Unke physician se baat karna zaroori hai, kyunki ve unke medical history ko jaante hain aur unhe sahi salah de sakte hain. Aapke pitaji ko apne physician se poochhna chahiye ki kya dono medicines saath mein lene se koi problem ho sakti hai.",[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00434,edema,0.5044,high,"Mai 64 saal ki hoon, 5'3"" lambai hai, aur mera wazan 190 lbs hai. Mere 9 din pehle ek car hadse mein chot lag gayi aur mujhe concussion ho gayi. Mere husband keh rahe hai ki mujhe kuch din se badboo a",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01148,edema,0.4693,medium,"Hi main Sujata hu, 69 saal ki mahila, India se. Main DM type 2 IDDM hu pichle 25 saal se. Humalog TDS aur Lantus raat ko 11 baje le rahi hu. Mere S. urea aur S. Creatinine level badhne lage the aur bl",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00906,eye_redness,0.4836,medium,"Toh main ek 24 saal ka ladka hoon jo burlington ontario mein rehta hai aur last past week se mere aankh ke aas paas redness hai (jiske wajah se khujli hoti hai). Please doctor, aankhon ko dekhein. Aur",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02831,eye_redness,0.4943,medium,"Namaste doctor, main apne bhai ke taraf se ye sawal puch rahi hoon. Unki umar 37 saal hai, unki lambai 5' 7"" hai aur wajan lagbhag 70 kg hai. Unko koi dawai nahi chal rahi hai. Unka vyavasay ciwala va",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01215,eye_redness,0.4095,medium,"Mera naam Casey hai, mujhe lagbhag 2 saal pehle pbc ka diagnosis hua tha aur main ursidol par chal rahi hoon ~ mujhe hamesha yaad nahi rehta ki main 3 doses leti hoon, lekin mujhe achha feel hota hai ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P03012,eye_redness,0.5584,high,"Hi doctor, mujhe 35 saal ka hoon, koi dil ke problem nahi hai, koi dawai nahi le raha hoon, koi janne wali sujan nahi, abnormal body temperature nahi hai, koi allergies nahi hai kabhi. Raat ko, sirf 3","Aapko raat mein kam neend aa rahi hai aur pasine ki samasya ho rahi hai, jo ki stress, anxiety ya hormonal imbalance ka karan ho sakta hai. Aapki aankhein red ho rahi hain, yeh dehydration ya allergies ka bhi karan ho sakta hai, lekin aapne kaha ki aapko allergies nahi hai. Aapko apni lifestyle mein thoda badlav karna chahiye, jaise ki exercise, meditation, aur achhi neend ki aadatein. Aapko ek specialist se milna chahiye, woh aapki samasya ka sahi karan pata kar payenge.",[API_ERROR],1.0,0.25,0.0,0.0,-0.75,0.0
P02625,eye_redness,0.4738,medium,"Hello doctor,Kya Omnacortil aur Wysolone tablets ke side effects hai. Mein last year se daily 10 mg kisi ek ki istemal kar raha hoon, aankhon mein redness ki wajah se, aur ab mujhe obesity ki problem ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P02860,eye_redness,0.5247,high,"Mujhe kuch health issues hai jinhe mein address karna chahta hoon. Mujhe depression hai, fatigue hai, low energy hai, tiredness hai, aur jab main subah uthata hoon toh red eyes hote hain. Please docto",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P01812,eye_redness,0.4297,medium,"Hello doctor, Mere aankhon mein redness hai. Maine Tetryzoline ka upyog shuru kiya, lekin koi asar nahi hua. Redness pichle do hafte se badh gayi hai. Aankhon mein sukhepan, khujli aur kabhi-kabhi aan",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
P00961,eye_redness,0.5384,high," Namaste, meri 4 saal ki beti ne apne left eye ko bilkul laal dekha aur discharge sticky hai. Please doctor, dekhiye inhein niche aankhon mein. Usko kuch dino se sardi hai aur wo kaan dard ki shikayat","Namaste, aapki beti ki aankh mein laalapan aur sticky discharge dekhkar lagta hai ki usko conjunctivitis ho sakta hai, ya phir sardi ke karan aankh mein infection ho sakta hai. Kaan dard bhi sardi ke karan ho sakta hai, lekin doctor se milne ke baad hi sahi pata chalega. Aapko doctor ke paas le jaane ka faisla bilkul sahi hai, woh aapki beti ki aankh aur kaan ko check karke sahi diagnosis aur treatment bata sakte hain. Doctor se poonchhne par pata chalega ki kya usko antibiotics ki zarurat hai ya koi aur treatment.",[API_ERROR],0.0,0.25,1.0,0.0,0.25,1.0
P03007,eye_redness,0.4773,medium,"Namaste doctor, mein kal se bimaar ho gaya hoon aur lagta hai ki haalat aur bhi kharab ho rahi hai, mein mushkil se jaga hoon saka. Mujhe flu ke lakshan hai: muscles aur joints mein tej dard, aankhon ",[API_ERROR],[API_ERROR],0.25,0.25,0.0,0.0,0.0,0.0
