sample_id,query_hinglish,report_id,report_text,target_text,dataset_profile
OPENI_005234,What abnormality is present in this chest X-ray?,OPENI_005234,FINDINGS: The heart is normal in size. The mediastinum is unremarkable. The lungs are clear.. IMPRESSION: No acute disease.,FINDINGS: The heart is normal in size. The mediastinum is unremarkable. The lungs are clear.. IMPRESSION: No acute disease.,openi
OPENI_001091,What abnormality is present in this chest X-ray?,OPENI_001091,"FINDINGS: Stable obscuration of the left cardiac XXXX, XXXX representing left pleural thickening. Stable nodular opacity within the left midlung. The lungs are clear bilaterally with no focal consolidation, pleural effusions, or pneumothoraces. Cardiomediastinal silhouette is stable. XXXX are unremarkable.. IMPRESSION: 1. No acute cardiopulmonary abnormality. 2. No evidence of tuberculosis.","FINDINGS: Stable obscuration of the left cardiac XXXX, XXXX representing left pleural thickening. Stable nodular opacity within the left midlung. The lungs are clear bilaterally with no focal consolidation, pleural effusions, or pneumothoraces. Cardiomediastinal silhouette is stable. XXXX are unremarkable.. IMPRESSION: 1. No acute cardiopulmonary abnormality. 2. No evidence of tuberculosis.",openi
OPENI_001567,What abnormality is present in this chest X-ray?,OPENI_001567,"FINDINGS: The trachea is midline. Cardio mediastinal silhouette is normal in contour with overlying sternotomy XXXX. The lungs are clear without acute infiltrate, effusion or pneumothorax. The visualized bony structures reveal no fractures or dislocations.. IMPRESSION: No acute abnormalities.","FINDINGS: The trachea is midline. Cardio mediastinal silhouette is normal in contour with overlying sternotomy XXXX. The lungs are clear without acute infiltrate, effusion or pneumothorax. The visualized bony structures reveal no fractures or dislocations.. IMPRESSION: No acute abnormalities.",openi
OPENI_000504,What abnormality is present in this chest X-ray?,OPENI_000504,"FINDINGS: The heart is normal in size and contour. The lungs are clear, without evidence of infiltrate. There is no pneumothorax or effusion.. IMPRESSION: No acute cardiopulmonary disease.","FINDINGS: The heart is normal in size and contour. The lungs are clear, without evidence of infiltrate. There is no pneumothorax or effusion.. IMPRESSION: No acute cardiopulmonary disease.",openi
OPENI_005415,What abnormality is present in this chest X-ray?,OPENI_005415,FINDINGS: The cardiac silhouette mediastinal contours are within normal limits. There is no definite focal infiltrate. There is no large pleural effusion. There is no pneumothorax.. IMPRESSION: No acute cardiopulmonary disease.,FINDINGS: The cardiac silhouette mediastinal contours are within normal limits. There is no definite focal infiltrate. There is no large pleural effusion. There is no pneumothorax.. IMPRESSION: No acute cardiopulmonary disease.,openi
OPENI_005355,What abnormality is present in this chest X-ray?,OPENI_005355,"FINDINGS: The cardiomediastinal silhouette is within normal limits for size and contour. The lungs are normally inflated without evidence of focal airspace disease, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age... IMPRESSION: 1. No acute radiographic cardiopulmonary process.","FINDINGS: The cardiomediastinal silhouette is within normal limits for size and contour. The lungs are normally inflated without evidence of focal airspace disease, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age... IMPRESSION: 1. No acute radiographic cardiopulmonary process.",openi
OPENI_003519,What abnormality is present in this chest X-ray?,OPENI_003519,FINDINGS: Cardiomediastinal silhouette and pulmonary vasculature are within normal limits. Lungs are clear. No pneumothorax or pleural effusion. No acute osseous findings.. IMPRESSION: No acute cardiopulmonary findings.,FINDINGS: Cardiomediastinal silhouette and pulmonary vasculature are within normal limits. Lungs are clear. No pneumothorax or pleural effusion. No acute osseous findings.. IMPRESSION: No acute cardiopulmonary findings.,openi
OPENI_002365,What abnormality is present in this chest X-ray?,OPENI_002365,"FINDINGS: Frontal and lateral views of the chest show an unchanged cardiomediastinal silhouette. Normal mediastinal contour, pulmonary XXXX and vasculature, central airways and aeration of the lungs. The inferior posterior sulcus is excluded.. IMPRESSION: No acute or active cardiac or pulmonary disease process. Cannot exclude small pleural effusions.","FINDINGS: Frontal and lateral views of the chest show an unchanged cardiomediastinal silhouette. Normal mediastinal contour, pulmonary XXXX and vasculature, central airways and aeration of the lungs. The inferior posterior sulcus is excluded.. IMPRESSION: No acute or active cardiac or pulmonary disease process. Cannot exclude small pleural effusions.",openi
OPENI_004039,What abnormality is present in this chest X-ray?,OPENI_004039,FINDINGS: Interstitial markings are diffusely prominent throughout both lungs. Heart size is normal. Pulmonary XXXX normal.. IMPRESSION: Diffuse fibrosis. No visible focal acute disease.,FINDINGS: Interstitial markings are diffusely prominent throughout both lungs. Heart size is normal. Pulmonary XXXX normal.. IMPRESSION: Diffuse fibrosis. No visible focal acute disease.,openi
OPENI_004696,What abnormality is present in this chest X-ray?,OPENI_004696,"FINDINGS: . IMPRESSION: Heart size is normal and lungs are clear. No pneumothorax, effusion, or pneumonia.","FINDINGS: . IMPRESSION: Heart size is normal and lungs are clear. No pneumothorax, effusion, or pneumonia.",openi
OPENI_002663,What abnormality is present in this chest X-ray?,OPENI_002663,"FINDINGS: The heart size is normal. The lungs are clear without focal airspace opacity, pleural effusion, or pneumothorax. The osseous structures are intact. There are degenerative changes within the XXXX bilaterally and left acromioclavicular joint. XXXX XXXX in the soft tissues of the right upper extremity.. IMPRESSION: No acute cardiopulmonary findings.","FINDINGS: The heart size is normal. The lungs are clear without focal airspace opacity, pleural effusion, or pneumothorax. The osseous structures are intact. There are degenerative changes within the XXXX bilaterally and left acromioclavicular joint. XXXX XXXX in the soft tissues of the right upper extremity.. IMPRESSION: No acute cardiopulmonary findings.",openi
OPENI_005516,What abnormality is present in this chest X-ray?,OPENI_005516,FINDINGS: Normal cardiomediastinal silhouette. There is no focal consolidation. There are no XXXX of a large pleural effusion. There is no pneumothorax. There is no acute bony abnormality seen.. IMPRESSION: There is no radiographic evidence of acute cardiopulmonary disease.,FINDINGS: Normal cardiomediastinal silhouette. There is no focal consolidation. There are no XXXX of a large pleural effusion. There is no pneumothorax. There is no acute bony abnormality seen.. IMPRESSION: There is no radiographic evidence of acute cardiopulmonary disease.,openi
OPENI_006466,What abnormality is present in this chest X-ray?,OPENI_006466,FINDINGS: . IMPRESSION: Increasing cardiomegaly. No effusions. Minimal interstitial edema.,FINDINGS: . IMPRESSION: Increasing cardiomegaly. No effusions. Minimal interstitial edema.,openi
OPENI_001783,What abnormality is present in this chest X-ray?,OPENI_001783,"FINDINGS: The cardiomediastinal silhouette and vasculature are within normal limits for size and contour. XXXX right lower lung opacity XXXX represents combination of soft tissue overlay and minimal atelectasis. No focal airspace consolidation, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age.. IMPRESSION: 1. No acute radiographic cardiopulmonary process.","FINDINGS: The cardiomediastinal silhouette and vasculature are within normal limits for size and contour. XXXX right lower lung opacity XXXX represents combination of soft tissue overlay and minimal atelectasis. No focal airspace consolidation, pleural effusion, or pneumothorax. Osseous structures are within normal limits for patient age.. IMPRESSION: 1. No acute radiographic cardiopulmonary process.",openi
OPENI_002288,What abnormality is present in this chest X-ray?,OPENI_002288,"FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Scattered calcified granulomas noted. Cardio mediastinal silhouette is unremarkable. Visualized osseous structures of the thorax demonstrate mild multilevel degenerative disc disease of the thoracolumbar spine without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.","FINDINGS: The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion.. Scattered calcified granulomas noted. Cardio mediastinal silhouette is unremarkable. Visualized osseous structures of the thorax demonstrate mild multilevel degenerative disc disease of the thoracolumbar spine without acute abnormality.. IMPRESSION: No acute cardiopulmonary abnormality.",openi
OPENI_000062,What abnormality is present in this chest X-ray?,OPENI_000062,"FINDINGS: . IMPRESSION: Comparison XXXX, XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified. Stable chest.","FINDINGS: . IMPRESSION: Comparison XXXX, XXXX. Well-expanded and clear lungs. Mediastinal contour within normal limits. No acute cardiopulmonary abnormality identified. Stable chest.",openi
OPENI_003551,What abnormality is present in this chest X-ray?,OPENI_003551,FINDINGS: Trachea is midline. Normal heart. Clear lungs. No pneumothorax. No pleural effusion.. IMPRESSION: Normal chest exam.,FINDINGS: Trachea is midline. Normal heart. Clear lungs. No pneumothorax. No pleural effusion.. IMPRESSION: Normal chest exam.,openi
